Order ID,Order Total,Date,Cashier Name,Payment Method,Customer ID,Role,Cashier Salary,Customer Name,Hour
14937,12.94,6/27/23,Sally,card,651953,cashier,68070.84,Customer14937,21:01:47
14938,15.56,6/27/23,Suzy,cash,755112,cashier,52967.96,Customer14938,09:35:38
14939,11.05,6/27/23,Sally,check,651953,cashier,68070.84,Customer14939,21:42:34
14940,17.43,6/27/23,Suzy,cash,525397,cashier,52967.96,Customer14940,02:18:04
14941,16.12,6/27/23,Bob,cash,227060,cashier,61275.29,Customer14941,07:38:21
14942,8.75,6/27/23,Suzy,cash,304019,cashier,52967.96,Customer14942,10:30:37
14943,9.9,6/27/23,Suzy,check,120282,cashier,52967.96,Customer14943,11:16:27
14944,10.92,6/27/23,Sally,check,943974,cashier,68070.84,Customer14944,08:03:14
14945,6.56,6/27/23,Sally,cash,105228,cashier,68070.84,Customer14945,22:07:32
14946,6.52,6/27/23,Sally,cash,214273,cashier,68070.84,Customer14946,16:59:34
14947,8.25,6/27/23,Suzy,check,229287,cashier,52967.96,Customer14947,14:37:36
14948,16.92,6/27/23,Suzy,cash,480798,cashier,52967.96,Customer14948,01:01:31
14949,10.2,6/27/23,Brandon,check,120282,cashier,66810.4,Customer14949,17:36:19
14950,17.4,6/27/23,Brandon,card,890505,cashier,66810.4,Customer14950,19:12:47
14951,12.77,6/27/23,Brandon,card,598120,cashier,66810.4,Customer14951,18:16:05
14952,6.02,6/27/23,Bob,cash,871602,cashier,61275.29,Customer14952,03:22:51
14953,7.06,6/27/23,Suzy,cash,444930,cashier,52967.96,Customer14953,10:24:48
14954,11.35,6/27/23,Sally,cash,239664,cashier,68070.84,Customer14954,06:23:09
14955,8.21,6/27/23,Suzy,check,472492,cashier,52967.96,Customer14955,02:54:42
14956,14.77,6/27/23,Brandon,cash,831917,cashier,66810.4,Customer14956,18:35:00
14957,11.52,6/27/23,Suzy,check,444615,cashier,52967.96,Customer14957,20:06:44
14958,17.87,6/27/23,Suzy,card,362562,cashier,52967.96,Customer14958,05:08:07
14959,20.33,6/27/23,Sally,check,194199,cashier,68070.84,Customer14959,14:44:07
14960,13.34,6/27/23,Bob,card,762218,cashier,61275.29,Customer14960,19:36:38
14961,7.88,6/27/23,Suzy,check,512190,cashier,52967.96,Customer14961,13:50:48
14962,14.59,6/27/23,Bob,check,721631,cashier,61275.29,Customer14962,06:14:33
14963,11.42,6/27/23,Brandon,card,454797,cashier,66810.4,Customer14963,16:22:56
14964,9.89,6/27/23,Brandon,cash,921020,cashier,66810.4,Customer14964,05:42:44
14965,13.29,6/27/23,Bob,check,968570,cashier,61275.29,Customer14965,01:16:07
14966,14.79,6/27/23,Sally,cash,581773,cashier,68070.84,Customer14966,11:37:33
14967,11.83,6/27/23,Brandon,cash,805733,cashier,66810.4,Customer14967,22:37:54
14968,11.41,6/27/23,Bob,cash,601524,cashier,61275.29,Customer14968,15:16:08
14969,12.78,6/27/23,Suzy,card,795487,cashier,52967.96,Customer14969,12:11:32
14970,8.99,6/27/23,Sally,check,774143,cashier,68070.84,Customer14970,01:29:07
14971,9.18,6/27/23,Suzy,cash,229287,cashier,52967.96,Customer14971,07:57:05
14972,9.96,6/27/23,Brandon,check,125761,cashier,66810.4,Customer14972,05:07:30
14973,6.48,6/27/23,Brandon,card,454797,cashier,66810.4,Customer14973,03:23:06
14974,5.54,6/27/23,Sally,cash,981810,cashier,68070.84,Customer14974,15:33:20
14975,7.45,6/27/23,Brandon,check,721631,cashier,66810.4,Customer14975,12:48:36
14976,18.73,6/27/23,Bob,check,532853,cashier,61275.29,Customer14976,03:43:11
14977,10.1,6/27/23,Sally,check,746165,cashier,68070.84,Customer14977,16:08:18
14978,10.76,6/27/23,Sally,card,790245,cashier,68070.84,Customer14978,19:22:52
14979,15.45,6/27/23,Sally,cash,686880,cashier,68070.84,Customer14979,08:36:33
14980,9.8,6/27/23,Suzy,cash,412345,cashier,52967.96,Customer14980,21:41:02
14981,13.0,6/27/23,Bob,check,480798,cashier,61275.29,Customer14981,13:29:55
14982,9.48,6/27/23,Brandon,check,117366,cashier,66810.4,Customer14982,10:24:16
14983,15.09,6/27/23,Brandon,card,411282,cashier,66810.4,Customer14983,06:13:49
14984,16.72,6/27/23,Brandon,cash,103655,cashier,66810.4,Customer14984,00:00:54
14985,20.92,6/27/23,Brandon,card,111719,cashier,66810.4,Customer14985,08:23:44
14986,15.73,6/27/23,Brandon,cash,246379,cashier,66810.4,Customer14986,23:31:26
14987,20.64,6/27/23,Sally,check,610680,cashier,68070.84,Customer14987,15:45:42
14988,20.72,6/27/23,Bob,check,943974,cashier,61275.29,Customer14988,10:00:39
14989,6.38,6/27/23,Sally,check,111719,cashier,68070.84,Customer14989,18:56:47
14990,11.11,6/27/23,Suzy,cash,936867,cashier,52967.96,Customer14990,06:20:33
14991,8.69,6/27/23,Bob,card,905533,cashier,61275.29,Customer14991,13:29:44
14992,17.05,6/27/23,Brandon,cash,214273,cashier,66810.4,Customer14992,18:43:30
14993,16.09,6/27/23,Suzy,cash,474697,cashier,52967.96,Customer14993,22:57:10
14994,18.81,6/27/23,Sally,cash,747482,cashier,68070.84,Customer14994,14:37:45
14995,19.5,6/27/23,Brandon,check,308707,cashier,66810.4,Customer14995,19:00:30
14996,18.64,6/27/23,Bob,card,480947,cashier,61275.29,Customer14996,16:49:19
14997,14.58,6/27/23,Sally,card,211925,cashier,68070.84,Customer14997,11:56:05
14998,12.02,6/27/23,Sally,card,986362,cashier,68070.84,Customer14998,15:14:17
14999,15.41,6/27/23,Suzy,cash,214273,cashier,52967.96,Customer14999,22:44:28
15000,17.32,6/27/23,Brandon,card,484272,cashier,66810.4,Customer15000,19:27:27
15001,9.96,6/27/23,Suzy,check,172098,cashier,52967.96,Customer15001,02:23:56
15002,8.94,6/27/23,Brandon,card,899988,cashier,66810.4,Customer15002,15:09:42
15003,7.66,6/27/23,Sally,check,194199,cashier,68070.84,Customer15003,16:56:16
15004,11.03,6/27/23,Bob,check,410639,cashier,61275.29,Customer15004,23:18:36
15005,10.23,6/27/23,Brandon,check,804188,cashier,66810.4,Customer15005,20:45:57
15006,15.68,6/27/23,Suzy,check,936867,cashier,52967.96,Customer15006,11:09:27
15007,12.29,6/27/23,Suzy,check,297484,cashier,52967.96,Customer15007,01:03:44
15008,11.95,6/27/23,Suzy,check,365165,cashier,52967.96,Customer15008,07:36:59
15009,8.75,6/27/23,Brandon,check,831917,cashier,66810.4,Customer15009,00:52:46
15010,18.85,6/27/23,Bob,cash,761977,cashier,61275.29,Customer15010,18:38:01
15011,9.79,6/27/23,Suzy,check,770827,cashier,52967.96,Customer15011,20:26:29
15012,18.58,6/27/23,Sally,cash,134775,cashier,68070.84,Customer15012,00:18:41
15013,21.3,6/27/23,Brandon,check,119224,cashier,66810.4,Customer15013,19:02:20
15014,9.89,6/27/23,Suzy,card,301291,cashier,52967.96,Customer15014,20:30:57
15015,7.18,6/27/23,Brandon,check,288183,cashier,66810.4,Customer15015,12:12:44
15016,13.66,6/27/23,Suzy,card,377495,cashier,52967.96,Customer15016,10:15:27
15017,12.43,6/27/23,Sally,cash,268260,cashier,68070.84,Customer15017,19:24:27
15018,16.72,6/27/23,Suzy,cash,897713,cashier,52967.96,Customer15018,23:17:55
15019,11.51,6/27/23,Brandon,cash,667079,cashier,66810.4,Customer15019,18:26:23
15020,12.73,6/27/23,Suzy,card,986362,cashier,52967.96,Customer15020,09:10:30
15021,12.63,6/27/23,Bob,cash,991734,cashier,61275.29,Customer15021,16:50:53
15022,9.28,6/27/23,Sally,cash,371350,cashier,68070.84,Customer15022,05:19:51
15023,18.72,6/27/23,Bob,cash,105228,cashier,61275.29,Customer15023,01:06:56
15024,21.37,6/27/23,Sally,card,692381,cashier,68070.84,Customer15024,17:15:11
15025,19.17,6/27/23,Suzy,cash,907017,cashier,52967.96,Customer15025,09:14:06
15026,16.8,6/27/23,Brandon,cash,268260,cashier,66810.4,Customer15026,13:34:55
15027,12.13,6/27/23,Bob,card,103687,cashier,61275.29,Customer15027,22:16:21
15028,7.39,6/27/23,Brandon,card,349150,cashier,66810.4,Customer15028,11:55:28
15029,15.65,6/27/23,Brandon,check,583130,cashier,66810.4,Customer15029,17:24:25
15030,11.96,6/27/23,Brandon,check,826712,cashier,66810.4,Customer15030,08:27:28
15031,9.77,6/27/23,Brandon,cash,451436,cashier,66810.4,Customer15031,00:43:37
15032,22.51,6/27/23,Brandon,check,841353,cashier,66810.4,Customer15032,21:45:14
15033,6.36,6/27/23,Bob,card,288183,cashier,61275.29,Customer15033,08:07:01
15034,16.79,6/27/23,Sally,check,837509,cashier,68070.84,Customer15034,14:00:49
15035,22.86,6/27/23,Brandon,card,871602,cashier,66810.4,Customer15035,17:04:54
15036,21.01,6/27/23,Brandon,cash,304071,cashier,66810.4,Customer15036,02:35:29
15037,12.5,6/27/23,Bob,card,662732,cashier,61275.29,Customer15037,23:00:17
15038,21.1,6/27/23,Brandon,card,300173,cashier,66810.4,Customer15038,07:56:21
15039,16.14,6/27/23,Bob,card,304019,cashier,61275.29,Customer15039,09:44:09
15040,11.26,6/27/23,Bob,check,921020,cashier,61275.29,Customer15040,02:21:04
15041,7.9,6/27/23,Bob,cash,194199,cashier,61275.29,Customer15041,13:58:48
15042,21.12,6/27/23,Suzy,card,934607,cashier,52967.96,Customer15042,01:23:45
15043,12.22,6/27/23,Suzy,cash,257331,cashier,52967.96,Customer15043,03:25:51
15044,21.1,6/27/23,Bob,cash,871602,cashier,61275.29,Customer15044,12:35:23
15045,15.57,6/27/23,Suzy,card,100761,cashier,52967.96,Customer15045,04:31:06
15046,9.67,6/27/23,Suzy,cash,720631,cashier,52967.96,Customer15046,15:03:51
15047,11.71,6/27/23,Suzy,card,422172,cashier,52967.96,Customer15047,05:29:16
15048,9.56,6/27/23,Sally,cash,319056,cashier,68070.84,Customer15048,18:07:49
15049,15.08,6/27/23,Sally,card,444615,cashier,68070.84,Customer15049,17:08:51
15050,19.32,6/27/23,Suzy,check,485373,cashier,52967.96,Customer15050,13:14:43
15051,14.62,6/27/23,Bob,card,728349,cashier,61275.29,Customer15051,03:07:49
15052,21.21,6/27/23,Sally,check,993616,cashier,68070.84,Customer15052,10:48:48
15053,9.21,6/27/23,Sally,card,461508,cashier,68070.84,Customer15053,02:26:51
15054,17.97,6/27/23,Bob,card,906214,cashier,61275.29,Customer15054,14:46:38
15055,11.31,6/27/23,Brandon,check,799718,cashier,66810.4,Customer15055,12:39:19
15056,23.56,6/27/23,Brandon,cash,304071,cashier,66810.4,Customer15056,21:12:39
15057,14.5,6/27/23,Suzy,check,544546,cashier,52967.96,Customer15057,12:27:30
15058,14.99,6/27/23,Brandon,check,686880,cashier,66810.4,Customer15058,04:58:53
15059,9.09,6/27/23,Suzy,card,208925,cashier,52967.96,Customer15059,09:26:21
15060,16.12,6/28/23,Bob,card,848683,cashier,61275.29,Customer15060,18:19:28
15061,24.64,6/28/23,Brandon,check,799718,cashier,66810.4,Customer15061,22:24:45
15062,10.41,6/28/23,Brandon,check,587051,cashier,66810.4,Customer15062,02:56:41
15063,12.68,6/28/23,Brandon,cash,537205,cashier,66810.4,Customer15063,13:42:40
15064,14.68,6/28/23,Brandon,card,975631,cashier,66810.4,Customer15064,09:19:53
15065,6.49,6/28/23,Bob,cash,239664,cashier,61275.29,Customer15065,03:58:23
15066,21.33,6/28/23,Bob,cash,105228,cashier,61275.29,Customer15066,09:20:09
15067,12.94,6/28/23,Suzy,cash,547896,cashier,52967.96,Customer15067,21:34:12
15068,15.55,6/28/23,Suzy,cash,411228,cashier,52967.96,Customer15068,01:37:29
15069,15.48,6/28/23,Sally,check,411282,cashier,68070.84,Customer15069,03:53:33
15070,11.94,6/28/23,Suzy,cash,559138,cashier,52967.96,Customer15070,13:57:12
15071,15.87,6/28/23,Sally,cash,229287,cashier,68070.84,Customer15071,01:23:11
15072,13.34,6/28/23,Suzy,check,227060,cashier,52967.96,Customer15072,06:46:36
15073,10.22,6/28/23,Brandon,cash,353149,cashier,66810.4,Customer15073,16:30:00
15074,9.65,6/28/23,Bob,cash,217858,cashier,61275.29,Customer15074,16:21:59
15075,22.31,6/28/23,Sally,card,414720,cashier,68070.84,Customer15075,20:55:33
15076,20.68,6/28/23,Bob,check,194199,cashier,61275.29,Customer15076,18:45:05
15077,11.71,6/28/23,Suzy,card,890505,cashier,52967.96,Customer15077,12:46:22
15078,10.56,6/28/23,Sally,card,760358,cashier,68070.84,Customer15078,18:29:33
15079,12.91,6/28/23,Suzy,cash,610680,cashier,52967.96,Customer15079,13:26:29
15080,14.38,6/28/23,Bob,check,258634,cashier,61275.29,Customer15080,18:55:05
15081,18.58,6/28/23,Brandon,cash,831917,cashier,66810.4,Customer15081,02:30:29
15082,10.58,6/28/23,Brandon,cash,921020,cashier,66810.4,Customer15082,22:58:15
15083,15.04,6/28/23,Bob,card,644434,cashier,61275.29,Customer15083,08:15:39
15084,9.15,6/28/23,Bob,check,100761,cashier,61275.29,Customer15084,22:15:35
15085,14.37,6/28/23,Bob,card,119224,cashier,61275.29,Customer15085,16:35:06
15086,23.46,6/28/23,Sally,cash,408812,cashier,68070.84,Customer15086,03:29:44
15087,5.69,6/28/23,Brandon,check,236144,cashier,66810.4,Customer15087,18:47:45
15088,11.17,6/28/23,Bob,cash,103687,cashier,61275.29,Customer15088,17:07:21
15089,21.35,6/28/23,Suzy,check,906214,cashier,52967.96,Customer15089,01:31:56
15090,19.93,6/28/23,Brandon,card,134775,cashier,66810.4,Customer15090,20:11:02
15091,7.83,6/28/23,Bob,card,258634,cashier,61275.29,Customer15091,04:32:11
15092,11.7,6/28/23,Bob,cash,848683,cashier,61275.29,Customer15092,20:51:28
15093,14.34,6/28/23,Suzy,cash,795487,cashier,52967.96,Customer15093,18:39:47
15094,18.12,6/28/23,Sally,cash,117567,cashier,68070.84,Customer15094,13:02:21
15095,5.24,6/28/23,Suzy,check,340398,cashier,52967.96,Customer15095,08:17:50
15096,8.76,6/28/23,Bob,check,512190,cashier,61275.29,Customer15096,01:44:50
15097,8.58,6/28/23,Bob,cash,591935,cashier,61275.29,Customer15097,21:07:02
15098,16.42,6/29/23,Brandon,cash,912806,cashier,66810.4,Customer15098,10:11:45
15099,22.52,6/29/23,Brandon,check,788078,cashier,66810.4,Customer15099,22:05:36
15100,16.12,6/29/23,Sally,check,762218,cashier,68070.84,Customer15100,17:06:16
15101,10.33,6/29/23,Sally,check,824082,cashier,68070.84,Customer15101,12:37:34
15102,12.22,6/29/23,Suzy,cash,679123,cashier,52967.96,Customer15102,12:43:10
15103,8.21,6/29/23,Sally,cash,512190,cashier,68070.84,Customer15103,09:29:47
15104,13.68,6/29/23,Bob,card,214273,cashier,61275.29,Customer15104,01:38:15
15105,8.96,6/29/23,Suzy,card,675989,cashier,52967.96,Customer15105,03:18:58
15106,11.93,6/29/23,Suzy,card,868012,cashier,52967.96,Customer15106,12:34:38
15107,15.26,6/29/23,Suzy,cash,262457,cashier,52967.96,Customer15107,08:24:36
15108,15.62,6/29/23,Sally,cash,237381,cashier,68070.84,Customer15108,01:02:45
15109,9.06,6/29/23,Brandon,cash,474697,cashier,66810.4,Customer15109,20:12:38
15110,8.69,6/29/23,Bob,cash,982918,cashier,61275.29,Customer15110,06:46:10
15111,9.98,6/29/23,Bob,cash,934607,cashier,61275.29,Customer15111,05:57:15
15112,9.84,6/29/23,Bob,cash,760358,cashier,61275.29,Customer15112,09:58:46
15113,9.2,6/29/23,Bob,card,444615,cashier,61275.29,Customer15113,08:37:54
15114,6.55,6/29/23,Suzy,cash,304071,cashier,52967.96,Customer15114,23:29:35
15115,12.24,6/29/23,Sally,card,906214,cashier,68070.84,Customer15115,20:10:11
15116,7.8,6/29/23,Brandon,check,194632,cashier,66810.4,Customer15116,13:18:54
15117,12.36,6/29/23,Suzy,cash,825364,cashier,52967.96,Customer15117,18:47:03
15118,11.27,6/29/23,Suzy,cash,809424,cashier,52967.96,Customer15118,19:42:43
15119,12.28,6/30/23,Brandon,card,885042,cashier,66810.4,Customer15119,13:30:28
15120,6.75,6/30/23,Sally,check,927870,cashier,68070.84,Customer15120,12:16:51
15121,17.21,6/30/23,Bob,card,371318,cashier,61275.29,Customer15121,05:03:21
15122,12.02,6/30/23,Brandon,cash,756284,cashier,66810.4,Customer15122,10:33:02
15123,10.85,6/30/23,Bob,cash,991734,cashier,61275.29,Customer15123,16:07:07
15124,8.21,6/30/23,Bob,check,286866,cashier,61275.29,Customer15124,04:30:10
15125,13.48,6/30/23,Suzy,card,262457,cashier,52967.96,Customer15125,19:09:35
15126,10.35,6/30/23,Sally,cash,257969,cashier,68070.84,Customer15126,14:27:06
15127,17.31,6/30/23,Brandon,cash,829679,cashier,66810.4,Customer15127,11:47:12
15128,11.61,6/30/23,Sally,check,968570,cashier,68070.84,Customer15128,23:36:45
15129,10.58,6/30/23,Sally,cash,472492,cashier,68070.84,Customer15129,08:54:06
15130,8.54,6/30/23,Sally,card,187323,cashier,68070.84,Customer15130,20:05:07
15131,6.86,6/30/23,Brandon,cash,851051,cashier,66810.4,Customer15131,21:26:11
15132,12.27,6/30/23,Sally,check,268610,cashier,68070.84,Customer15132,17:00:13
15133,16.03,6/30/23,Brandon,cash,943402,cashier,66810.4,Customer15133,11:56:41
15134,13.17,6/30/23,Suzy,cash,308707,cashier,52967.96,Customer15134,01:10:33
15135,7.47,6/30/23,Sally,check,754896,cashier,68070.84,Customer15135,12:24:39
15136,11.97,6/30/23,Bob,check,500527,cashier,61275.29,Customer15136,05:35:16
15137,20.99,6/30/23,Suzy,card,836925,cashier,52967.96,Customer15137,21:19:19
15138,8.5,6/30/23,Brandon,check,301291,cashier,66810.4,Customer15138,05:13:59
15139,14.92,6/30/23,Brandon,check,896752,cashier,66810.4,Customer15139,10:28:12
15140,10.69,6/30/23,Bob,check,147793,cashier,61275.29,Customer15140,06:20:00
15141,15.7,6/30/23,Sally,check,480947,cashier,68070.84,Customer15141,00:50:55
15142,21.74,6/30/23,Sally,cash,252982,cashier,68070.84,Customer15142,12:20:23
15143,14.57,6/30/23,Suzy,check,588309,cashier,52967.96,Customer15143,08:00:17
15144,10.43,6/30/23,Bob,card,284714,cashier,61275.29,Customer15144,17:34:23
15145,13.47,6/30/23,Suzy,card,755112,cashier,52967.96,Customer15145,17:46:51
15146,9.09,6/30/23,Suzy,check,832321,cashier,52967.96,Customer15146,16:43:51
15147,13.17,6/30/23,Brandon,cash,142317,cashier,66810.4,Customer15147,02:10:44
15148,11.02,6/30/23,Bob,card,881007,cashier,61275.29,Customer15148,07:19:41
15149,17.52,6/30/23,Sally,card,461508,cashier,68070.84,Customer15149,23:51:54
15150,10.03,6/30/23,Suzy,card,805733,cashier,52967.96,Customer15150,02:47:32
15151,12.88,6/30/23,Bob,cash,422172,cashier,61275.29,Customer15151,20:15:17
15152,11.99,6/30/23,Suzy,card,779171,cashier,52967.96,Customer15152,13:14:41
15153,10.05,6/30/23,Suzy,check,215460,cashier,52967.96,Customer15153,21:55:08
15154,16.47,6/30/23,Bob,card,377495,cashier,61275.29,Customer15154,15:31:44
15155,12.05,6/30/23,Bob,card,341979,cashier,61275.29,Customer15155,21:34:33
15156,15.59,6/30/23,Brandon,card,374021,cashier,66810.4,Customer15156,21:29:35
15157,8.91,6/30/23,Suzy,check,747482,cashier,52967.96,Customer15157,20:45:58
15158,15.01,6/30/23,Sally,cash,824082,cashier,68070.84,Customer15158,05:21:56
15159,8.61,6/30/23,Bob,check,848683,cashier,61275.29,Customer15159,18:38:01
15160,9.69,6/30/23,Sally,check,133921,cashier,68070.84,Customer15160,22:21:40
15161,11.75,6/30/23,Bob,card,366734,cashier,61275.29,Customer15161,16:01:49
15162,18.2,6/30/23,Brandon,cash,682342,cashier,66810.4,Customer15162,02:52:36
15163,14.15,6/30/23,Bob,card,667079,cashier,61275.29,Customer15163,07:06:09
15164,10.3,6/30/23,Bob,check,403572,cashier,61275.29,Customer15164,17:51:37
15165,10.49,6/30/23,Bob,card,611186,cashier,61275.29,Customer15165,16:29:02
15166,6.91,6/30/23,Sally,check,699426,cashier,68070.84,Customer15166,17:07:19
15167,18.35,6/30/23,Suzy,cash,715553,cashier,52967.96,Customer15167,15:10:07
15168,17.81,6/30/23,Suzy,card,454797,cashier,52967.96,Customer15168,22:15:47
15169,11.48,6/30/23,Brandon,check,601524,cashier,66810.4,Customer15169,02:20:09
15170,11.62,6/30/23,Brandon,card,512190,cashier,66810.4,Customer15170,08:58:10
15171,7.04,6/30/23,Sally,cash,472492,cashier,68070.84,Customer15171,06:00:22
15172,12.45,6/30/23,Suzy,check,765053,cashier,52967.96,Customer15172,15:39:13
15173,8.47,6/30/23,Sally,card,598120,cashier,68070.84,Customer15173,03:58:51
15174,11.89,6/30/23,Brandon,card,386006,cashier,66810.4,Customer15174,14:47:45
15175,15.5,6/30/23,Sally,check,278950,cashier,68070.84,Customer15175,18:08:40
15176,9.85,6/30/23,Bob,check,147793,cashier,61275.29,Customer15176,07:03:47
15177,8.58,6/30/23,Sally,card,462071,cashier,68070.84,Customer15177,00:23:34
15178,5.86,6/30/23,Sally,card,610680,cashier,68070.84,Customer15178,11:17:42
15179,8.05,6/30/23,Bob,card,899988,cashier,61275.29,Customer15179,06:04:27
15180,11.64,6/30/23,Suzy,cash,785223,cashier,52967.96,Customer15180,10:36:44
15181,15.85,6/30/23,Bob,card,485193,cashier,61275.29,Customer15181,04:31:52
15182,9.68,6/30/23,Bob,check,172098,cashier,61275.29,Customer15182,15:16:15
15183,14.8,6/30/23,Sally,check,512190,cashier,68070.84,Customer15183,15:13:43
15184,17.7,6/30/23,Brandon,card,103687,cashier,66810.4,Customer15184,07:05:07
15185,12.13,6/30/23,Bob,card,897713,cashier,61275.29,Customer15185,06:00:07
15186,17.42,6/30/23,Sally,check,414720,cashier,68070.84,Customer15186,19:26:09
15187,7.17,6/30/23,Suzy,check,339629,cashier,52967.96,Customer15187,22:43:27
15188,13.61,6/30/23,Sally,cash,262457,cashier,68070.84,Customer15188,01:09:45
15189,21.32,6/30/23,Brandon,check,339629,cashier,66810.4,Customer15189,19:04:09
15190,9.56,6/30/23,Suzy,check,692381,cashier,52967.96,Customer15190,17:21:16
15191,9.9,6/30/23,Bob,check,948492,cashier,61275.29,Customer15191,21:04:37
15192,9.71,6/30/23,Bob,check,304184,cashier,61275.29,Customer15192,11:04:59
15193,8.96,6/30/23,Bob,cash,412405,cashier,61275.29,Customer15193,15:46:08
15194,17.61,6/30/23,Suzy,check,818994,cashier,52967.96,Customer15194,00:20:53
15195,12.71,6/30/23,Suzy,cash,267352,cashier,52967.96,Customer15195,14:49:35
15196,18.16,6/30/23,Suzy,cash,192323,cashier,52967.96,Customer15196,07:37:19
15197,12.18,6/30/23,Sally,cash,785552,cashier,68070.84,Customer15197,23:49:58
15198,8.74,6/30/23,Brandon,cash,304071,cashier,66810.4,Customer15198,20:52:49
15199,20.22,6/30/23,Sally,check,284714,cashier,68070.84,Customer15199,15:40:33
15200,9.11,6/30/23,Brandon,check,461057,cashier,66810.4,Customer15200,10:35:00
15201,9.86,6/30/23,Suzy,card,909249,cashier,52967.96,Customer15201,20:30:51
15202,17.27,6/30/23,Sally,cash,982918,cashier,68070.84,Customer15202,21:09:28
15203,7.37,6/30/23,Brandon,check,702755,cashier,66810.4,Customer15203,06:23:14
15204,11.28,6/30/23,Sally,check,143224,cashier,68070.84,Customer15204,18:50:02
15205,9.33,6/30/23,Bob,card,382297,cashier,61275.29,Customer15205,13:09:13
15206,11.9,6/30/23,Sally,check,969324,cashier,68070.84,Customer15206,15:49:33
15207,20.44,6/30/23,Suzy,card,981810,cashier,52967.96,Customer15207,04:18:37
15208,11.4,6/30/23,Suzy,check,299791,cashier,52967.96,Customer15208,00:14:02
15209,15.61,6/30/23,Suzy,card,921020,cashier,52967.96,Customer15209,09:34:36
15210,16.57,6/30/23,Bob,cash,466516,cashier,61275.29,Customer15210,15:08:15
15211,12.77,6/30/23,Brandon,check,818994,cashier,66810.4,Customer15211,18:02:07
15212,13.34,6/30/23,Sally,cash,117366,cashier,68070.84,Customer15212,07:31:59
15213,9.88,6/30/23,Brandon,cash,353149,cashier,66810.4,Customer15213,05:22:34
15214,20.08,6/30/23,Bob,card,223546,cashier,61275.29,Customer15214,09:54:40
15215,15.1,6/30/23,Bob,card,591837,cashier,61275.29,Customer15215,21:02:12
15216,16.25,6/30/23,Brandon,card,790245,cashier,66810.4,Customer15216,22:32:24
15217,16.1,6/30/23,Bob,cash,194632,cashier,61275.29,Customer15217,17:01:49
15218,10.7,6/30/23,Suzy,check,746165,cashier,52967.96,Customer15218,20:52:52
15219,9.24,6/30/23,Sally,check,211925,cashier,68070.84,Customer15219,18:04:19
15220,13.94,6/30/23,Brandon,check,611479,cashier,66810.4,Customer15220,13:44:39
15221,7.78,6/30/23,Bob,card,547896,cashier,61275.29,Customer15221,05:27:52
15222,11.11,6/30/23,Suzy,check,720631,cashier,52967.96,Customer15222,05:17:56
15223,14.59,6/30/23,Suzy,card,912806,cashier,52967.96,Customer15223,10:32:10
15224,14.75,6/30/23,Sally,cash,412405,cashier,68070.84,Customer15224,14:22:15
15225,8.86,6/30/23,Sally,card,471935,cashier,68070.84,Customer15225,09:01:18
15226,8.71,6/30/23,Sally,check,105228,cashier,68070.84,Customer15226,15:06:08
15227,21.71,6/30/23,Bob,card,720631,cashier,61275.29,Customer15227,21:40:12
15228,8.45,6/30/23,Brandon,cash,775570,cashier,66810.4,Customer15228,08:24:35
15229,17.55,6/30/23,Bob,check,304019,cashier,61275.29,Customer15229,21:56:21
15230,19.91,6/30/23,Sally,cash,308707,cashier,68070.84,Customer15230,23:24:12
15231,12.04,6/30/23,Brandon,cash,885042,cashier,66810.4,Customer15231,08:08:07
15232,18.97,6/30/23,Brandon,check,831917,cashier,66810.4,Customer15232,06:40:36
15233,8.9,6/30/23,Brandon,card,194199,cashier,66810.4,Customer15233,01:00:43
15234,13.73,6/30/23,Suzy,card,371350,cashier,52967.96,Customer15234,07:09:59
15235,10.46,6/30/23,Bob,cash,331497,cashier,61275.29,Customer15235,05:42:37
15236,8.36,6/30/23,Bob,cash,484272,cashier,61275.29,Customer15236,08:17:07
15237,15.55,6/30/23,Suzy,card,601524,cashier,52967.96,Customer15237,16:30:54
15238,13.83,6/30/23,Sally,cash,339629,cashier,68070.84,Customer15238,11:38:22
15239,16.7,6/30/23,Suzy,card,899988,cashier,52967.96,Customer15239,15:24:09
15240,17.81,6/30/23,Sally,check,483127,cashier,68070.84,Customer15240,15:09:05
15241,6.67,6/30/23,Bob,card,105228,cashier,61275.29,Customer15241,14:30:17
15242,16.43,6/30/23,Brandon,cash,410639,cashier,66810.4,Customer15242,12:46:37
15243,17.26,6/30/23,Sally,check,871602,cashier,68070.84,Customer15243,17:15:03
15244,15.61,6/30/23,Sally,cash,414720,cashier,68070.84,Customer15244,13:49:44
15245,20.91,6/30/23,Suzy,check,998853,cashier,52967.96,Customer15245,16:14:34
15246,19.7,6/30/23,Suzy,card,312044,cashier,52967.96,Customer15246,02:52:48
15247,15.28,6/30/23,Suzy,check,105228,cashier,52967.96,Customer15247,13:01:10
15248,21.72,6/30/23,Brandon,check,775570,cashier,66810.4,Customer15248,14:50:08
15249,10.77,6/30/23,Bob,cash,936867,cashier,61275.29,Customer15249,01:50:18
15250,14.13,6/30/23,Brandon,cash,349150,cashier,66810.4,Customer15250,17:36:14
15251,19.61,6/30/23,Brandon,check,459377,cashier,66810.4,Customer15251,17:23:41
15252,12.99,6/30/23,Brandon,cash,177847,cashier,66810.4,Customer15252,15:57:38
15253,12.81,6/30/23,Sally,cash,262457,cashier,68070.84,Customer15253,20:14:33
