Order ID,Order Total,Date,Cashier Name,Payment Method,Customer ID,Role,Cashier Salary
70355,10.54,2023-05-31,Bob,check,830899,cashier,61275.29
20770,18.67,2023-05-31,Sally,check,761977,cashier,68070.84
94594,15.6,2023-05-31,Brandon,cash,625139,cashier,66810.4
54674,9.11,2023-05-31,Bob,check,943974,cashier,61275.29
74886,9.53,2023-05-31,Brandon,card,721631,cashier,66810.4
38140,16.35,2023-05-31,Bob,check,525397,cashier,61275.29
38663,7.32,2023-05-31,Brandon,check,909249,cashier,66810.4
92439,16.12,2023-05-31,Sally,cash,422172,cashier,68070.84
61750,9.72,2023-05-31,Bob,cash,555717,cashier,61275.29
93755,17.84,2023-05-31,Bob,cash,214273,cashier,61275.29
22454,12.33,2023-05-31,Brandon,check,907017,cashier,66810.4
81503,15.52,2023-05-31,Suzy,check,993616,cashier,52967.96
17766,20.81,2023-05-31,Suzy,card,482608,cashier,52967.96
92261,8.61,2023-05-31,Sally,cash,403845,cashier,68070.84
12755,17.06,2023-05-31,Bob,check,885042,cashier,61275.29
25489,11.97,2023-05-31,Bob,cash,223546,cashier,61275.29
31209,9.65,2023-05-31,Sally,card,356722,cashier,68070.84
50366,9.01,2023-05-31,Sally,card,868012,cashier,68070.84
73787,13.36,2023-05-31,Suzy,card,610192,cashier,52967.96
24707,24.53,2023-05-31,Sally,check,907017,cashier,68070.84
33716,11.82,2023-05-31,Sally,card,263648,cashier,68070.84
73790,14.78,2023-05-31,Brandon,card,436269,cashier,66810.4
69543,6.34,2023-05-31,Bob,cash,459377,cashier,61275.29
42388,7.83,2023-05-31,Suzy,check,897713,cashier,52967.96
21460,10.46,2023-05-31,Suzy,card,459203,cashier,52967.96
18297,8.0,2023-05-31,Bob,cash,610192,cashier,61275.29
98982,10.13,2023-05-31,Brandon,card,587051,cashier,66810.4
81774,10.64,2023-05-31,Bob,card,555717,cashier,61275.29
90415,11.55,2023-05-31,Sally,cash,194334,cashier,68070.84
78942,10.03,2023-05-31,Brandon,card,105228,cashier,66810.4
92838,6.54,2023-05-31,Suzy,card,672580,cashier,52967.96
54816,7.82,2023-05-31,Suzy,cash,581773,cashier,52967.96
64754,10.8,2023-05-31,Sally,check,731954,cashier,68070.84
42763,9.8,2023-05-31,Brandon,card,471935,cashier,66810.4
88538,10.38,2023-05-31,Suzy,cash,766265,cashier,52967.96
95839,12.55,2023-05-31,Bob,cash,373558,cashier,61275.29
34800,21.28,2023-05-31,Brandon,cash,679638,cashier,66810.4
15119,8.01,2023-05-31,Bob,check,891126,cashier,61275.29
20621,17.13,2023-05-31,Bob,cash,371347,cashier,61275.29
71994,8.34,2023-05-31,Suzy,card,762218,cashier,52967.96
12331,8.81,2023-05-31,Sally,check,721631,cashier,68070.84
73055,14.75,2023-05-31,Brandon,cash,410639,cashier,66810.4
73186,12.75,2023-05-31,Brandon,card,147793,cashier,66810.4
95693,10.81,2023-05-31,Bob,cash,766265,cashier,61275.29
50441,9.13,2023-05-31,Bob,cash,333589,cashier,61275.29
35151,6.92,2023-05-31,Suzy,card,746165,cashier,52967.96
89221,21.5,2023-05-31,Suzy,card,142317,cashier,52967.96
60606,11.49,2023-05-31,Brandon,card,667079,cashier,66810.4
28157,20.9,2023-05-31,Brandon,cash,339629,cashier,66810.4
87648,9.85,2023-05-31,Suzy,check,954174,cashier,52967.96
10987,16.77,2023-05-31,Sally,check,833750,cashier,68070.84
88006,10.59,2023-05-31,Sally,card,663715,cashier,68070.84
42364,13.05,2023-05-31,Bob,check,555717,cashier,61275.29
38584,11.52,2023-05-31,Brandon,check,905533,cashier,66810.4
79187,20.03,2023-05-31,Sally,cash,340398,cashier,68070.84
81617,8.12,2023-05-31,Bob,card,899988,cashier,61275.29
41750,11.13,2023-05-31,Bob,check,371350,cashier,61275.29
30666,10.66,2023-06-01,Brandon,cash,304071,cashier,66810.4
98514,10.49,2023-06-01,Bob,cash,466516,cashier,61275.29
28720,17.32,2023-06-01,Suzy,cash,366734,cashier,52967.96
88836,17.06,2023-06-01,Brandon,card,601524,cashier,66810.4
45091,9.98,2023-06-01,Sally,cash,738981,cashier,68070.84
21164,13.32,2023-06-01,Sally,cash,695975,cashier,68070.84
12094,13.37,2023-06-01,Suzy,check,346466,cashier,52967.96
62479,22.42,2023-06-01,Suzy,card,485193,cashier,52967.96
38170,13.2,2023-06-01,Bob,check,211925,cashier,61275.29
22674,10.86,2023-06-01,Suzy,check,679444,cashier,52967.96
38705,8.75,2023-06-01,Suzy,cash,211925,cashier,52967.96
68279,10.78,2023-06-01,Suzy,check,286866,cashier,52967.96
98377,8.0,2023-06-01,Sally,check,474697,cashier,68070.84
89193,18.18,2023-06-01,Bob,cash,103655,cashier,61275.29
46679,15.89,2023-06-01,Brandon,cash,520660,cashier,66810.4
96301,11.95,2023-06-01,Brandon,check,765867,cashier,66810.4
14060,17.88,2023-06-01,Sally,card,422172,cashier,68070.84
32744,17.55,2023-06-01,Bob,cash,832321,cashier,61275.29
30704,11.75,2023-06-01,Bob,check,625139,cashier,61275.29
99380,11.24,2023-06-01,Suzy,card,301291,cashier,52967.96
84961,17.36,2023-06-01,Brandon,card,799718,cashier,66810.4
49228,12.69,2023-06-01,Suzy,check,591837,cashier,52967.96
85874,22.81,2023-06-01,Brandon,cash,756011,cashier,66810.4
77966,10.85,2023-06-01,Sally,cash,559138,cashier,68070.84
67282,13.25,2023-06-01,Suzy,check,208641,cashier,52967.96
61012,9.35,2023-06-01,Bob,card,543143,cashier,61275.29
40899,9.62,2023-06-01,Bob,check,765053,cashier,61275.29
62527,13.69,2023-06-01,Sally,cash,765867,cashier,68070.84
44290,22.29,2023-06-01,Sally,check,747482,cashier,68070.84
51929,13.23,2023-06-01,Sally,check,117366,cashier,68070.84
68097,8.68,2023-06-01,Sally,cash,211925,cashier,68070.84
17687,11.43,2023-06-01,Brandon,cash,897713,cashier,66810.4
49301,11.35,2023-06-01,Sally,card,943974,cashier,68070.84
43049,15.57,2023-06-01,Bob,card,987101,cashier,61275.29
11715,5.74,2023-06-01,Suzy,cash,804188,cashier,52967.96
57954,9.63,2023-06-01,Brandon,cash,471935,cashier,66810.4
70224,18.34,2023-06-01,Bob,card,125761,cashier,61275.29
20148,15.55,2023-06-01,Brandon,check,756011,cashier,66810.4
64777,11.43,2023-06-01,Suzy,cash,208641,cashier,52967.96
94255,7.76,2023-06-01,Brandon,card,695975,cashier,66810.4
32286,11.77,2023-06-01,Suzy,check,252982,cashier,52967.96
29446,19.95,2023-06-01,Bob,card,559138,cashier,61275.29
17779,10.63,2023-06-01,Sally,card,934607,cashier,68070.84
38429,14.4,2023-06-01,Suzy,cash,208641,cashier,52967.96
40757,17.88,2023-06-01,Brandon,cash,331497,cashier,66810.4
71613,8.22,2023-06-01,Bob,card,472492,cashier,61275.29
62662,17.54,2023-06-01,Brandon,check,435247,cashier,66810.4
71381,8.46,2023-06-01,Sally,check,408812,cashier,68070.84
60237,22.67,2023-06-01,Sally,cash,492908,cashier,68070.84
27604,7.66,2023-06-01,Suzy,cash,833750,cashier,52967.96
21270,15.46,2023-06-01,Brandon,card,461508,cashier,66810.4
37453,8.93,2023-06-01,Suzy,card,103687,cashier,52967.96
27902,13.5,2023-06-01,Suzy,check,436269,cashier,52967.96
85921,13.27,2023-06-01,Brandon,check,339629,cashier,66810.4
62626,11.21,2023-06-01,Brandon,check,517435,cashier,66810.4
50173,11.28,2023-06-01,Sally,check,258634,cashier,68070.84
69296,8.86,2023-06-01,Brandon,cash,288183,cashier,66810.4
18769,19.46,2023-06-01,Bob,cash,223478,cashier,61275.29
58302,10.04,2023-06-01,Suzy,check,788078,cashier,52967.96
59625,8.63,2023-06-01,Brandon,cash,411282,cashier,66810.4
51286,10.05,2023-06-01,Brandon,check,785223,cashier,66810.4
70792,12.72,2023-06-01,Brandon,cash,611186,cashier,66810.4
33623,7.24,2023-06-01,Brandon,cash,434428,cashier,66810.4
42368,9.82,2023-06-01,Suzy,card,472492,cashier,52967.96
77996,17.41,2023-06-01,Bob,cash,817859,cashier,61275.29
18457,13.75,2023-06-01,Sally,check,237381,cashier,68070.84
93263,18.89,2023-06-01,Sally,cash,217858,cashier,68070.84
58687,10.34,2023-06-01,Suzy,card,890505,cashier,52967.96
17553,7.28,2023-06-01,Bob,check,761977,cashier,61275.29
28863,17.73,2023-06-01,Bob,cash,761977,cashier,61275.29
88184,15.66,2023-06-02,Suzy,cash,436269,cashier,52967.96
48130,22.18,2023-06-02,Suzy,card,147793,cashier,52967.96
32148,13.6,2023-06-02,Brandon,check,339629,cashier,66810.4
73765,11.95,2023-06-02,Sally,cash,520660,cashier,68070.84
78372,20.63,2023-06-02,Brandon,card,765053,cashier,66810.4
57744,17.23,2023-06-02,Sally,cash,119224,cashier,68070.84
80093,19.49,2023-06-02,Suzy,check,462071,cashier,52967.96
58090,22.3,2023-06-02,Brandon,cash,836925,cashier,66810.4
98580,8.54,2023-06-02,Suzy,check,774143,cashier,52967.96
38491,15.22,2023-06-02,Bob,cash,237074,cashier,61275.29
28162,23.39,2023-06-02,Suzy,check,252982,cashier,52967.96
14542,13.24,2023-06-02,Brandon,check,610680,cashier,66810.4
68013,13.63,2023-06-02,Suzy,card,559138,cashier,52967.96
76783,12.16,2023-06-02,Suzy,check,695975,cashier,52967.96
63412,13.83,2023-06-02,Sally,cash,142317,cashier,68070.84
84548,17.32,2023-06-02,Bob,card,906214,cashier,61275.29
13723,10.48,2023-06-02,Sally,cash,987101,cashier,68070.84
89351,11.32,2023-06-02,Suzy,check,462071,cashier,52967.96
28935,15.56,2023-06-02,Suzy,check,790245,cashier,52967.96
43406,7.84,2023-06-02,Sally,card,928737,cashier,68070.84
51318,13.94,2023-06-02,Brandon,card,826712,cashier,66810.4
41156,9.35,2023-06-02,Brandon,check,881007,cashier,66810.4
15969,10.71,2023-06-02,Sally,card,353149,cashier,68070.84
90182,11.27,2023-06-02,Sally,check,258634,cashier,68070.84
45598,11.33,2023-06-02,Bob,card,754896,cashier,61275.29
68678,13.13,2023-06-02,Bob,check,208925,cashier,61275.29
38638,21.15,2023-06-02,Bob,check,702755,cashier,61275.29
42800,13.73,2023-06-02,Brandon,check,454809,cashier,66810.4
97735,6.34,2023-06-02,Bob,card,998853,cashier,61275.29
14150,14.07,2023-06-02,Sally,cash,856840,cashier,68070.84
69481,10.02,2023-06-02,Suzy,cash,547896,cashier,52967.96
11363,8.41,2023-06-02,Brandon,card,257331,cashier,66810.4
78679,17.17,2023-06-02,Brandon,check,466516,cashier,66810.4
95704,9.81,2023-06-02,Sally,check,912806,cashier,68070.84
74443,8.13,2023-06-02,Bob,check,181961,cashier,61275.29
57093,11.59,2023-06-02,Sally,card,366734,cashier,68070.84
61525,13.0,2023-06-02,Sally,card,645051,cashier,68070.84
40123,15.94,2023-06-02,Sally,check,117366,cashier,68070.84
32690,15.2,2023-06-02,Brandon,cash,856840,cashier,66810.4
46108,14.32,2023-06-02,Brandon,card,993616,cashier,66810.4
69545,16.98,2023-06-02,Sally,card,512190,cashier,68070.84
43259,15.97,2023-06-02,Bob,card,304071,cashier,61275.29
95789,11.06,2023-06-02,Bob,card,319056,cashier,61275.29
80728,12.46,2023-06-02,Bob,card,591935,cashier,61275.29
62024,22.74,2023-06-02,Suzy,cash,969324,cashier,52967.96
26705,17.52,2023-06-02,Suzy,card,147793,cashier,52967.96
79787,19.29,2023-06-02,Sally,check,993616,cashier,68070.84
93823,9.91,2023-06-02,Suzy,cash,754896,cashier,52967.96
45099,14.49,2023-06-02,Bob,card,851051,cashier,61275.29
23001,21.28,2023-06-02,Suzy,check,474911,cashier,52967.96
91062,21.86,2023-06-02,Suzy,cash,699939,cashier,52967.96
43161,9.69,2023-06-02,Sally,check,587051,cashier,68070.84
45269,11.54,2023-06-02,Brandon,card,934607,cashier,66810.4
86327,11.84,2023-06-02,Bob,card,304019,cashier,61275.29
89667,9.37,2023-06-03,Brandon,check,746165,cashier,66810.4
20622,20.95,2023-06-03,Suzy,check,349150,cashier,52967.96
90802,17.17,2023-06-03,Bob,check,662732,cashier,61275.29
77918,10.19,2023-06-03,Sally,check,679123,cashier,68070.84
65621,12.38,2023-06-03,Bob,card,525397,cashier,61275.29
89651,15.58,2023-06-03,Bob,card,881007,cashier,61275.29
64518,8.67,2023-06-03,Bob,cash,297484,cashier,61275.29
41793,9.63,2023-06-03,Sally,cash,817859,cashier,68070.84
16425,10.81,2023-06-03,Sally,card,581773,cashier,68070.84
51197,13.77,2023-06-03,Suzy,cash,785223,cashier,52967.96
43594,7.08,2023-06-03,Suzy,cash,300173,cashier,52967.96
69512,14.78,2023-06-03,Brandon,cash,451436,cashier,66810.4
69828,12.62,2023-06-03,Bob,card,672580,cashier,61275.29
68063,10.42,2023-06-03,Suzy,cash,204312,cashier,52967.96
49236,7.46,2023-06-03,Suzy,card,197948,cashier,52967.96
55526,8.22,2023-06-03,Suzy,cash,215460,cashier,52967.96
11352,14.59,2023-06-03,Bob,cash,425276,cashier,61275.29
95955,14.25,2023-06-03,Sally,cash,369221,cashier,68070.84
16819,18.12,2023-06-03,Suzy,check,257969,cashier,52967.96
86350,14.61,2023-06-03,Suzy,card,543143,cashier,52967.96
17223,13.86,2023-06-03,Sally,card,848683,cashier,68070.84
10076,11.55,2023-06-03,Brandon,card,927870,cashier,66810.4
74894,19.89,2023-06-03,Sally,card,824082,cashier,68070.84
27097,13.21,2023-06-03,Suzy,check,492908,cashier,52967.96
90511,21.84,2023-06-03,Bob,check,474697,cashier,61275.29
90104,9.57,2023-06-03,Bob,check,257331,cashier,61275.29
48956,14.95,2023-06-03,Bob,cash,728349,cashier,61275.29
68362,15.92,2023-06-03,Brandon,card,738981,cashier,66810.4
59261,6.99,2023-06-03,Bob,cash,833750,cashier,61275.29
40171,16.69,2023-06-03,Bob,check,119224,cashier,61275.29
57164,20.9,2023-06-03,Suzy,card,667079,cashier,52967.96
58009,12.51,2023-06-03,Sally,cash,414720,cashier,68070.84
41379,16.23,2023-06-03,Suzy,cash,100761,cashier,52967.96
30157,13.31,2023-06-03,Brandon,card,257969,cashier,66810.4
94087,5.71,2023-06-03,Sally,card,785223,cashier,68070.84
82789,9.33,2023-06-03,Suzy,check,411228,cashier,52967.96
16746,9.26,2023-06-03,Suzy,card,304019,cashier,52967.96
62554,17.09,2023-06-03,Sally,check,349150,cashier,68070.84
92803,9.49,2023-06-03,Brandon,check,192323,cashier,66810.4
58886,14.2,2023-06-03,Sally,card,237381,cashier,68070.84
21942,15.85,2023-06-03,Brandon,card,610192,cashier,66810.4
35509,17.19,2023-06-03,Sally,check,906214,cashier,68070.84
51684,18.4,2023-06-03,Brandon,check,814936,cashier,66810.4
52893,10.54,2023-06-03,Bob,check,785223,cashier,61275.29
62627,20.89,2023-06-03,Sally,card,461057,cashier,68070.84
61606,13.65,2023-06-03,Brandon,check,451436,cashier,66810.4
44475,14.32,2023-06-03,Bob,check,877884,cashier,61275.29
21918,8.46,2023-06-03,Bob,card,672580,cashier,61275.29
21091,16.62,2023-06-03,Brandon,cash,268610,cashier,66810.4
51808,17.86,2023-06-03,Brandon,card,214273,cashier,66810.4
12718,13.83,2023-06-03,Suzy,card,601524,cashier,52967.96
25803,11.36,2023-06-03,Brandon,card,197948,cashier,66810.4
24811,13.59,2023-06-03,Bob,card,829679,cashier,61275.29
32727,12.29,2023-06-03,Sally,check,371318,cashier,68070.84
36197,18.01,2023-06-03,Sally,cash,610192,cashier,68070.84
90197,8.85,2023-06-03,Suzy,card,143224,cashier,52967.96
55068,15.64,2023-06-03,Bob,cash,968570,cashier,61275.29
70412,18.27,2023-06-03,Bob,card,257331,cashier,61275.29
92256,12.39,2023-06-03,Bob,cash,484272,cashier,61275.29
83662,10.92,2023-06-03,Sally,check,480947,cashier,68070.84
76018,20.46,2023-06-03,Bob,cash,991734,cashier,61275.29
89084,7.27,2023-06-03,Sally,card,133921,cashier,68070.84
93512,8.35,2023-06-03,Sally,cash,960859,cashier,68070.84
97846,22.29,2023-06-03,Suzy,check,223047,cashier,52967.96
30862,9.36,2023-06-03,Brandon,card,710888,cashier,66810.4
95572,10.67,2023-06-03,Bob,card,805733,cashier,61275.29
12867,13.72,2023-06-03,Suzy,check,208925,cashier,52967.96
74969,15.08,2023-06-03,Suzy,check,799718,cashier,52967.96
66823,17.84,2023-06-03,Brandon,cash,672580,cashier,66810.4
75398,12.2,2023-06-03,Brandon,card,208641,cashier,66810.4
97778,10.61,2023-06-03,Bob,card,436269,cashier,61275.29
59630,13.17,2023-06-03,Sally,check,463225,cashier,68070.84
59197,11.75,2023-06-03,Sally,check,263648,cashier,68070.84
80952,20.92,2023-06-03,Suzy,card,181961,cashier,52967.96
37988,22.7,2023-06-03,Brandon,check,738981,cashier,66810.4
47229,18.12,2023-06-03,Suzy,card,905533,cashier,52967.96
22211,11.49,2023-06-03,Bob,card,194632,cashier,61275.29
45291,18.22,2023-06-03,Brandon,check,736078,cashier,66810.4
77780,15.2,2023-06-03,Bob,card,809424,cashier,61275.29
54075,11.7,2023-06-03,Bob,card,610192,cashier,61275.29
95753,18.39,2023-06-03,Sally,card,696448,cashier,68070.84
91430,10.04,2023-06-03,Brandon,cash,472492,cashier,66810.4
80115,9.39,2023-06-03,Bob,cash,403845,cashier,61275.29
52810,16.84,2023-06-03,Sally,check,520660,cashier,68070.84
59901,13.85,2023-06-03,Sally,card,229287,cashier,68070.84
79041,9.16,2023-06-03,Sally,cash,444930,cashier,68070.84
32955,9.68,2023-06-03,Bob,card,851051,cashier,61275.29
58671,18.18,2023-06-03,Sally,check,795487,cashier,68070.84
34068,15.93,2023-06-03,Sally,check,987101,cashier,68070.84
15318,9.63,2023-06-03,Bob,card,804188,cashier,61275.29
11905,9.27,2023-06-03,Suzy,card,848683,cashier,52967.96
57313,10.12,2023-06-03,Suzy,check,981810,cashier,52967.96
93507,14.44,2023-06-03,Brandon,check,241364,cashier,66810.4
62219,16.25,2023-06-03,Suzy,check,832321,cashier,52967.96
18952,23.79,2023-06-03,Bob,check,675989,cashier,61275.29
71813,16.79,2023-06-03,Brandon,card,211925,cashier,66810.4
54512,18.26,2023-06-03,Brandon,check,610227,cashier,66810.4
62465,9.62,2023-06-03,Bob,card,762218,cashier,61275.29
58219,15.86,2023-06-03,Suzy,cash,890505,cashier,52967.96
78996,11.77,2023-06-03,Bob,card,928737,cashier,61275.29
68141,13.65,2023-06-03,Sally,check,766265,cashier,68070.84
63889,10.17,2023-06-03,Brandon,card,983657,cashier,66810.4
23372,16.74,2023-06-03,Suzy,check,805733,cashier,52967.96
75590,13.96,2023-06-03,Suzy,card,257331,cashier,52967.96
47838,11.93,2023-06-03,Bob,check,756011,cashier,61275.29
19959,17.93,2023-06-03,Bob,cash,459203,cashier,61275.29
37845,7.77,2023-06-03,Sally,check,899988,cashier,68070.84
81983,11.37,2023-06-03,Suzy,cash,804188,cashier,52967.96
28688,10.43,2023-06-03,Sally,card,237074,cashier,68070.84
98510,13.63,2023-06-03,Sally,check,411228,cashier,68070.84
72720,13.8,2023-06-03,Suzy,card,588309,cashier,52967.96
68150,12.81,2023-06-03,Brandon,check,177847,cashier,66810.4
92114,8.91,2023-06-03,Bob,card,133921,cashier,61275.29
19496,17.91,2023-06-03,Sally,check,339629,cashier,68070.84
39827,15.25,2023-06-03,Brandon,cash,215460,cashier,66810.4
58453,9.69,2023-06-03,Sally,cash,172098,cashier,68070.84
72734,12.96,2023-06-03,Bob,check,346466,cashier,61275.29
55840,8.31,2023-06-03,Sally,cash,482608,cashier,68070.84
13474,10.51,2023-06-03,Bob,cash,954174,cashier,61275.29
56297,9.05,2023-06-03,Bob,cash,721631,cashier,61275.29
63495,13.85,2023-06-03,Bob,cash,679638,cashier,61275.29
31431,22.98,2023-06-03,Suzy,cash,390409,cashier,52967.96
84721,13.17,2023-06-03,Brandon,cash,223546,cashier,66810.4
80045,13.02,2023-06-03,Bob,check,273335,cashier,61275.29
15286,12.3,2023-06-03,Bob,check,463225,cashier,61275.29
66123,18.64,2023-06-03,Brandon,card,390409,cashier,66810.4
96216,22.55,2023-06-03,Sally,cash,805733,cashier,68070.84
98168,6.46,2023-06-03,Suzy,check,241364,cashier,52967.96
84042,14.62,2023-06-03,Suzy,cash,736078,cashier,52967.96
17895,21.27,2023-06-03,Brandon,cash,229287,cashier,66810.4
46223,17.84,2023-06-03,Brandon,cash,252982,cashier,66810.4
64460,7.28,2023-06-03,Suzy,check,906214,cashier,52967.96
69053,8.23,2023-06-03,Suzy,check,721631,cashier,52967.96
82160,16.21,2023-06-03,Suzy,card,492908,cashier,52967.96
44719,5.84,2023-06-03,Brandon,check,871127,cashier,66810.4
94488,21.02,2023-06-03,Bob,card,403845,cashier,61275.29
12895,16.28,2023-06-03,Suzy,cash,187323,cashier,52967.96
31748,14.33,2023-06-03,Bob,cash,273335,cashier,61275.29
70359,13.48,2023-06-03,Suzy,cash,468637,cashier,52967.96
65203,12.91,2023-06-03,Sally,card,968570,cashier,68070.84
47895,17.79,2023-06-03,Sally,check,731954,cashier,68070.84
25489,11.21,2023-06-03,Suzy,cash,262457,cashier,52967.96
48994,13.25,2023-06-03,Brandon,cash,270461,cashier,66810.4
92656,17.18,2023-06-03,Brandon,check,362562,cashier,66810.4
92863,12.09,2023-06-03,Suzy,cash,537205,cashier,52967.96
90533,6.95,2023-06-03,Suzy,card,215460,cashier,52967.96
14984,18.92,2023-06-03,Sally,card,373558,cashier,68070.84
41332,10.09,2023-06-03,Bob,cash,851051,cashier,61275.29
56963,16.11,2023-06-03,Bob,check,899988,cashier,61275.29
34813,6.48,2023-06-03,Brandon,cash,326475,cashier,66810.4
69178,19.5,2023-06-03,Brandon,card,785223,cashier,66810.4
45701,8.66,2023-06-03,Suzy,card,257969,cashier,52967.96
18850,19.55,2023-06-03,Brandon,check,942534,cashier,66810.4
29501,5.91,2023-06-03,Bob,card,215460,cashier,61275.29
87868,6.87,2023-06-03,Bob,cash,906214,cashier,61275.29
82077,19.25,2023-06-03,Bob,card,241364,cashier,61275.29
67404,21.18,2023-06-03,Suzy,cash,721631,cashier,52967.96
28765,10.83,2023-06-03,Suzy,check,373558,cashier,52967.96
90988,11.84,2023-06-03,Bob,cash,371350,cashier,61275.29
15565,15.29,2023-06-03,Brandon,card,736078,cashier,66810.4
14617,16.36,2023-06-03,Bob,check,349150,cashier,61275.29
26946,12.04,2023-06-03,Bob,card,788078,cashier,61275.29
32863,7.98,2023-06-03,Brandon,cash,907017,cashier,66810.4
27456,20.33,2023-06-03,Brandon,cash,943974,cashier,66810.4
97229,20.5,2023-06-03,Bob,card,608586,cashier,61275.29
34944,6.92,2023-06-03,Bob,cash,263648,cashier,61275.29
74876,8.62,2023-06-03,Bob,cash,261582,cashier,61275.29
42711,14.58,2023-06-03,Suzy,card,284714,cashier,52967.96
85020,9.53,2023-06-03,Brandon,card,818994,cashier,66810.4
68111,7.54,2023-06-03,Suzy,cash,921020,cashier,52967.96
75973,18.07,2023-06-03,Sally,card,699939,cashier,68070.84
46347,9.15,2023-06-03,Suzy,card,710888,cashier,52967.96
74503,20.2,2023-06-03,Brandon,card,675989,cashier,66810.4
24401,13.58,2023-06-03,Brandon,check,371347,cashier,66810.4
59968,17.0,2023-06-03,Sally,card,181961,cashier,68070.84
19765,9.09,2023-06-04,Bob,check,836925,cashier,61275.29
59047,12.15,2023-06-04,Suzy,check,166203,cashier,52967.96
35413,21.43,2023-06-04,Suzy,card,954174,cashier,52967.96
99618,7.4,2023-06-04,Suzy,check,574095,cashier,52967.96
52453,14.32,2023-06-04,Brandon,check,837964,cashier,66810.4
59695,8.94,2023-06-04,Brandon,check,237381,cashier,66810.4
21869,17.68,2023-06-04,Sally,cash,983657,cashier,68070.84
25501,10.45,2023-06-04,Suzy,cash,267352,cashier,52967.96
64272,5.85,2023-06-04,Brandon,cash,943402,cashier,66810.4
30590,11.02,2023-06-04,Brandon,card,765053,cashier,66810.4
49141,13.51,2023-06-04,Bob,check,906214,cashier,61275.29
63318,13.5,2023-06-04,Bob,cash,779171,cashier,61275.29
94055,6.79,2023-06-04,Sally,card,731954,cashier,68070.84
66583,8.93,2023-06-04,Sally,cash,411228,cashier,68070.84
77275,9.57,2023-06-04,Bob,cash,986362,cashier,61275.29
77623,11.09,2023-06-04,Brandon,cash,468637,cashier,66810.4
73635,11.01,2023-06-04,Bob,card,103655,cashier,61275.29
11760,16.65,2023-06-04,Brandon,check,896752,cashier,66810.4
53201,8.15,2023-06-04,Suzy,check,349150,cashier,52967.96
29412,16.77,2023-06-04,Suzy,cash,261582,cashier,52967.96
16754,18.56,2023-06-04,Suzy,check,480798,cashier,52967.96
35625,13.45,2023-06-04,Bob,card,897713,cashier,61275.29
88830,11.44,2023-06-04,Sally,check,356722,cashier,68070.84
49320,16.74,2023-06-04,Sally,card,377495,cashier,68070.84
58597,10.09,2023-06-04,Sally,check,227060,cashier,68070.84
61389,13.38,2023-06-04,Suzy,cash,273335,cashier,52967.96
83023,13.51,2023-06-04,Brandon,cash,100761,cashier,66810.4
27431,8.73,2023-06-04,Brandon,cash,715553,cashier,66810.4
21325,17.45,2023-06-04,Brandon,cash,890505,cashier,66810.4
14441,13.82,2023-06-04,Bob,cash,905533,cashier,61275.29
72989,8.68,2023-06-04,Bob,card,105228,cashier,61275.29
95628,16.14,2023-06-04,Bob,card,211925,cashier,61275.29
21381,11.93,2023-06-04,Bob,card,412568,cashier,61275.29
23484,10.31,2023-06-04,Bob,card,943974,cashier,61275.29
18578,11.41,2023-06-04,Sally,card,897713,cashier,68070.84
58449,15.71,2023-06-04,Brandon,card,770827,cashier,66810.4
76839,7.63,2023-06-04,Suzy,check,610192,cashier,52967.96
43217,24.38,2023-06-04,Bob,cash,241364,cashier,61275.29
99799,9.14,2023-06-04,Bob,cash,472492,cashier,61275.29
47923,7.08,2023-06-04,Bob,cash,682342,cashier,61275.29
73678,21.34,2023-06-04,Bob,cash,969324,cashier,61275.29
55099,13.96,2023-06-04,Bob,card,204312,cashier,61275.29
99388,11.02,2023-06-04,Brandon,check,319056,cashier,66810.4
12697,17.9,2023-06-04,Sally,card,393946,cashier,68070.84
74567,10.94,2023-06-04,Sally,card,731954,cashier,68070.84
35173,18.48,2023-06-04,Sally,card,774143,cashier,68070.84
43701,14.04,2023-06-04,Suzy,cash,975631,cashier,52967.96
33311,17.06,2023-06-04,Bob,cash,614344,cashier,61275.29
27253,21.0,2023-06-04,Sally,cash,204312,cashier,68070.84
87246,16.14,2023-06-04,Sally,cash,332309,cashier,68070.84
20208,21.46,2023-06-04,Brandon,card,936867,cashier,66810.4
45983,20.47,2023-06-04,Sally,cash,936867,cashier,68070.84
72503,8.84,2023-06-04,Sally,card,344412,cashier,68070.84
34378,9.64,2023-06-04,Suzy,cash,147793,cashier,52967.96
48666,11.21,2023-06-04,Bob,check,353149,cashier,61275.29
66379,10.5,2023-06-04,Bob,card,836925,cashier,61275.29
36206,9.47,2023-06-04,Sally,check,968570,cashier,68070.84
73377,13.35,2023-06-04,Sally,cash,192323,cashier,68070.84
42457,11.8,2023-06-04,Brandon,cash,194199,cashier,66810.4
94538,21.26,2023-06-04,Suzy,cash,444930,cashier,52967.96
42753,15.9,2023-06-04,Brandon,check,569890,cashier,66810.4
27846,19.78,2023-06-04,Bob,card,382297,cashier,61275.29
46976,9.85,2023-06-04,Bob,cash,897713,cashier,61275.29
34845,13.24,2023-06-04,Suzy,check,981810,cashier,52967.96
56328,7.88,2023-06-04,Sally,check,525397,cashier,68070.84
11432,12.16,2023-06-04,Sally,card,770827,cashier,68070.84
92258,18.84,2023-06-04,Sally,check,466516,cashier,68070.84
98591,9.95,2023-06-04,Suzy,cash,172098,cashier,52967.96
33622,11.42,2023-06-04,Bob,cash,471935,cashier,61275.29
