Order ID,Order Total,Date,Cashier Name,Payment Method,Customer ID,Role,Cashier Salary,Customer Name
56052,16.47,7/6/2023,Bob,check,608586,cashier,61275.29,Customer15691
58222,14.24,7/6/2023,Bob,card,270461,cashier,61275.29,Customer15692
12691,16.64,7/6/2023,Sally,cash,702755,cashier,68070.84,Customer15693
30546,15.57,7/6/2023,Suzy,cash,651953,cashier,52967.96,Customer15694
42084,13.62,7/6/2023,Suzy,cash,836925,cashier,52967.96,Customer15695
84693,8.82,7/6/2023,Brandon,cash,208641,cashier,66810.4,Customer15696
98960,8.47,7/6/2023,Suzy,check,197948,cashier,52967.96,Customer15697
89569,16.65,7/6/2023,Sally,cash,434428,cashier,68070.84,Customer15698
70486,20.05,7/6/2023,Brandon,check,583130,cashier,66810.4,Customer15699
76777,14.38,7/6/2023,Sally,cash,921020,cashier,68070.84,Customer15700
71953,10.2,7/6/2023,Brandon,check,805733,cashier,66810.4,Customer15701
85027,17.1,7/6/2023,Sally,card,982918,cashier,68070.84,Customer15702
44449,14.03,7/6/2023,Sally,check,651953,cashier,68070.84,Customer15703
51495,12.51,7/6/2023,Bob,cash,611186,cashier,61275.29,Customer15704
72493,10.08,7/6/2023,Brandon,cash,271074,cashier,66810.4,Customer15705
41805,15.83,7/6/2023,Bob,card,304019,cashier,61275.29,Customer15706
47584,13.51,7/6/2023,Bob,cash,246379,cashier,61275.29,Customer15707
84132,16.03,7/6/2023,Bob,cash,217858,cashier,61275.29,Customer15708
68598,14.69,7/6/2023,Bob,card,333589,cashier,61275.29,Customer15709
65783,13.25,7/6/2023,Sally,check,389353,cashier,68070.84,Customer15710
14699,12.07,7/6/2023,Brandon,check,403845,cashier,66810.4,Customer15711
77618,7.68,7/6/2023,Brandon,check,480947,cashier,66810.4,Customer15712
47543,9.91,7/6/2023,Bob,cash,912806,cashier,61275.29,Customer15713
12420,16.59,7/6/2023,Bob,cash,257969,cashier,61275.29,Customer15714
69160,12.48,7/6/2023,Brandon,cash,653388,cashier,66810.4,Customer15715
50885,11.62,7/6/2023,Brandon,cash,756284,cashier,66810.4,Customer15716
84690,9.65,7/6/2023,Brandon,card,223047,cashier,66810.4,Customer15717
22404,7.98,7/6/2023,Sally,cash,804188,cashier,68070.84,Customer15718
48735,22.03,7/6/2023,Bob,check,344412,cashier,61275.29,Customer15719
70478,8.89,7/6/2023,Sally,card,896752,cashier,68070.84,Customer15720
77589,11.23,7/6/2023,Sally,card,143224,cashier,68070.84,Customer15721
84944,11.19,7/6/2023,Bob,check,721631,cashier,61275.29,Customer15722
87092,17.11,7/6/2023,Suzy,card,747482,cashier,52967.96,Customer15723
48497,7.85,7/6/2023,Brandon,check,227060,cashier,66810.4,Customer15724
54692,15.81,7/6/2023,Suzy,check,466516,cashier,52967.96,Customer15725
85258,17.98,7/6/2023,Suzy,check,885042,cashier,52967.96,Customer15726
72657,9.89,7/6/2023,Bob,cash,508965,cashier,61275.29,Customer15727
26625,21.79,7/6/2023,Bob,cash,679444,cashier,61275.29,Customer15728
11209,9.01,7/6/2023,Suzy,card,936867,cashier,52967.96,Customer15729
49074,10.21,7/6/2023,Suzy,card,461508,cashier,52967.96,Customer15730
37790,16.49,7/6/2023,Sally,check,356722,cashier,68070.84,Customer15731
21434,15.35,7/6/2023,Sally,check,297484,cashier,68070.84,Customer15732
49093,12.17,7/6/2023,Brandon,cash,760358,cashier,66810.4,Customer15733
52707,16.42,7/6/2023,Bob,check,765053,cashier,61275.29,Customer15734
80640,8.62,7/6/2023,Sally,card,177847,cashier,68070.84,Customer15735
43402,15.06,7/6/2023,Sally,check,927870,cashier,68070.84,Customer15736
47943,12.24,7/6/2023,Brandon,cash,885042,cashier,66810.4,Customer15737
92962,17.91,7/6/2023,Suzy,card,871602,cashier,52967.96,Customer15738
85319,22.03,7/6/2023,Brandon,check,147793,cashier,66810.4,Customer15739
41906,23.18,7/6/2023,Bob,card,686880,cashier,61275.29,Customer15740
35070,8.58,7/6/2023,Suzy,card,799718,cashier,52967.96,Customer15741
56960,15.56,7/6/2023,Brandon,card,139300,cashier,66810.4,Customer15742
85813,13.34,7/6/2023,Suzy,check,331497,cashier,52967.96,Customer15743
80650,14.14,7/6/2023,Sally,cash,414720,cashier,68070.84,Customer15744
96448,18.79,7/6/2023,Bob,check,485373,cashier,61275.29,Customer15745
72297,6.62,7/6/2023,Suzy,cash,284714,cashier,52967.96,Customer15746
87673,11.71,7/6/2023,Bob,cash,120282,cashier,61275.29,Customer15747
19317,10.42,7/6/2023,Bob,card,591837,cashier,61275.29,Customer15748
63165,9.46,7/6/2023,Brandon,check,830899,cashier,66810.4,Customer15749
62606,9.26,7/6/2023,Bob,card,435247,cashier,61275.29,Customer15750
20965,10.16,7/6/2023,Brandon,check,444930,cashier,66810.4,Customer15751
58602,11.69,7/6/2023,Bob,cash,257331,cashier,61275.29,Customer15752
77909,12.79,7/6/2023,Bob,card,583130,cashier,61275.29,Customer15753
38007,13.37,7/6/2023,Suzy,card,785223,cashier,52967.96,Customer15754
32317,13.69,7/6/2023,Suzy,check,756011,cashier,52967.96,Customer15755
79446,8.11,7/6/2023,Bob,cash,702755,cashier,61275.29,Customer15756
56531,18.58,7/6/2023,Bob,card,766265,cashier,61275.29,Customer15757
51321,23.12,7/6/2023,Suzy,cash,766265,cashier,52967.96,Customer15758
55193,24.04,7/6/2023,Suzy,check,818994,cashier,52967.96,Customer15759
46465,23.7,7/6/2023,Brandon,cash,912303,cashier,66810.4,Customer15760
86974,11.86,7/6/2023,Bob,card,117567,cashier,61275.29,Customer15761
80527,12.3,7/6/2023,Sally,cash,987101,cashier,68070.84,Customer15762
17718,10.89,7/6/2023,Bob,card,868012,cashier,61275.29,Customer15763
67794,10.55,7/6/2023,Brandon,card,799718,cashier,66810.4,Customer15764
23291,15.46,7/6/2023,Bob,check,625139,cashier,61275.29,Customer15765
29480,13.53,7/6/2023,Brandon,cash,614344,cashier,66810.4,Customer15766
18147,7.35,7/6/2023,Brandon,check,756284,cashier,66810.4,Customer15767
29056,9.62,7/6/2023,Sally,card,588309,cashier,68070.84,Customer15768
57122,14.42,7/6/2023,Suzy,card,366734,cashier,52967.96,Customer15769
44678,10.56,7/6/2023,Brandon,cash,836925,cashier,66810.4,Customer15770
12735,10.21,7/6/2023,Brandon,card,371318,cashier,66810.4,Customer15771
57340,11.53,7/6/2023,Brandon,card,177847,cashier,66810.4,Customer15772
63036,11.78,7/6/2023,Bob,check,290198,cashier,61275.29,Customer15773
40085,9.43,7/6/2023,Sally,card,177847,cashier,68070.84,Customer15774
70710,7.9,7/6/2023,Suzy,cash,804188,cashier,52967.96,Customer15775
96276,13.77,7/6/2023,Bob,card,147793,cashier,61275.29,Customer15776
94388,7.99,7/6/2023,Suzy,card,459377,cashier,52967.96,Customer15777
25252,20.53,7/6/2023,Bob,cash,993616,cashier,61275.29,Customer15778
14318,14.17,7/6/2023,Bob,card,897713,cashier,61275.29,Customer15779
12595,23.56,7/6/2023,Suzy,cash,267352,cashier,52967.96,Customer15780
73382,19.18,7/6/2023,Brandon,card,607890,cashier,66810.4,Customer15781
70833,18.51,7/6/2023,Brandon,card,581773,cashier,66810.4,Customer15782
44415,12.6,7/6/2023,Suzy,check,371350,cashier,52967.96,Customer15783
18181,11.34,7/6/2023,Bob,check,468637,cashier,61275.29,Customer15784
69145,12.78,7/6/2023,Bob,card,547896,cashier,61275.29,Customer15785
70710,19.95,7/7/2023,Bob,card,785552,cashier,61275.29,Customer15786
49585,17.1,7/7/2023,Suzy,check,943974,cashier,52967.96,Customer15787
81180,15.65,7/7/2023,Bob,cash,369221,cashier,61275.29,Customer15788
84354,13.49,7/7/2023,Sally,cash,721631,cashier,68070.84,Customer15789
67795,13.9,7/7/2023,Sally,card,728349,cashier,68070.84,Customer15790
59989,10.16,7/7/2023,Sally,check,480798,cashier,68070.84,Customer15791
98643,12.96,7/7/2023,Suzy,cash,341979,cashier,52967.96,Customer15792
44638,9.54,7/7/2023,Brandon,cash,143224,cashier,66810.4,Customer15793
65698,5.85,7/7/2023,Brandon,check,909249,cashier,66810.4,Customer15794
65551,14.87,7/7/2023,Sally,card,485373,cashier,68070.84,Customer15795
46798,7.87,7/7/2023,Bob,check,239664,cashier,61275.29,Customer15796
40306,9.46,7/7/2023,Suzy,cash,830899,cashier,52967.96,Customer15797
27718,13.5,7/7/2023,Brandon,card,412405,cashier,66810.4,Customer15798
11493,12.86,7/7/2023,Bob,card,666205,cashier,61275.29,Customer15799
48528,23.83,7/7/2023,Sally,card,461508,cashier,68070.84,Customer15800
10244,12.09,7/7/2023,Bob,cash,765053,cashier,61275.29,Customer15801
95818,18.24,7/7/2023,Bob,check,646251,cashier,61275.29,Customer15802
13444,13.44,7/7/2023,Bob,cash,257969,cashier,61275.29,Customer15803
13958,19.52,7/7/2023,Sally,cash,374021,cashier,68070.84,Customer15804
23244,17.49,7/7/2023,Suzy,cash,645051,cashier,52967.96,Customer15805
60910,17.7,7/7/2023,Brandon,cash,208925,cashier,66810.4,Customer15806
31108,12.2,7/7/2023,Sally,card,591837,cashier,68070.84,Customer15807
70873,14.02,7/7/2023,Suzy,cash,412568,cashier,52967.96,Customer15808
27862,12.52,7/7/2023,Brandon,card,472492,cashier,66810.4,Customer15809
75274,17.22,7/7/2023,Suzy,cash,425276,cashier,52967.96,Customer15810
45540,13.14,7/7/2023,Bob,check,197948,cashier,61275.29,Customer15811
90037,8.74,7/7/2023,Sally,cash,731954,cashier,68070.84,Customer15812
89825,20.92,7/7/2023,Bob,card,608586,cashier,61275.29,Customer15813
83185,16.18,7/7/2023,Brandon,cash,679444,cashier,66810.4,Customer15814
52109,10.43,7/7/2023,Suzy,check,646251,cashier,52967.96,Customer15815
31056,14.4,7/7/2023,Sally,cash,766265,cashier,68070.84,Customer15816
89069,9.07,7/7/2023,Sally,check,672580,cashier,68070.84,Customer15817
70956,10.73,7/7/2023,Bob,check,412345,cashier,61275.29,Customer15818
81881,12.53,7/7/2023,Brandon,check,936764,cashier,66810.4,Customer15819
10726,11.86,7/7/2023,Suzy,check,814936,cashier,52967.96,Customer15820
45022,9.36,7/7/2023,Brandon,card,851051,cashier,66810.4,Customer15821
63764,19.39,7/7/2023,Sally,card,258634,cashier,68070.84,Customer15822
95445,13.37,7/7/2023,Suzy,cash,736078,cashier,52967.96,Customer15823
19008,10.96,7/7/2023,Sally,check,214273,cashier,68070.84,Customer15824
32162,14.39,7/7/2023,Brandon,cash,371318,cashier,66810.4,Customer15825
12679,18.13,7/7/2023,Suzy,cash,695975,cashier,52967.96,Customer15826
38536,10.7,7/7/2023,Bob,cash,268260,cashier,61275.29,Customer15827
21970,12.16,7/7/2023,Suzy,check,832321,cashier,52967.96,Customer15828
43424,11.3,7/7/2023,Brandon,cash,710888,cashier,66810.4,Customer15829
59607,12.34,7/7/2023,Sally,check,304071,cashier,68070.84,Customer15830
51301,8.37,7/7/2023,Bob,cash,237381,cashier,61275.29,Customer15831
68448,13.34,7/7/2023,Sally,card,833750,cashier,68070.84,Customer15832
96075,20.78,7/7/2023,Brandon,card,290198,cashier,66810.4,Customer15833
13013,14.73,7/7/2023,Bob,card,278950,cashier,61275.29,Customer15834
19687,10.79,7/7/2023,Suzy,check,139300,cashier,52967.96,Customer15835
24985,21.83,7/7/2023,Sally,check,459203,cashier,68070.84,Customer15836
63019,14.73,7/7/2023,Sally,cash,610680,cashier,68070.84,Customer15837
93939,8.65,7/7/2023,Sally,cash,308707,cashier,68070.84,Customer15838
80129,20.61,7/7/2023,Bob,card,848683,cashier,61275.29,Customer15839
58544,15.04,7/7/2023,Bob,cash,982918,cashier,61275.29,Customer15840
57852,6.92,7/7/2023,Sally,card,795487,cashier,68070.84,Customer15841
46073,8.19,7/7/2023,Suzy,cash,837964,cashier,52967.96,Customer15842
34118,11.41,7/7/2023,Bob,cash,459377,cashier,61275.29,Customer15843
86869,15.51,7/7/2023,Bob,check,484272,cashier,61275.29,Customer15844
20500,16.22,7/7/2023,Bob,check,103687,cashier,61275.29,Customer15845
74187,10.05,7/7/2023,Bob,cash,601524,cashier,61275.29,Customer15846
25574,11.09,7/7/2023,Sally,check,569890,cashier,68070.84,Customer15847
25132,9.09,7/7/2023,Bob,cash,484272,cashier,61275.29,Customer15848
61087,18.37,7/7/2023,Brandon,check,412345,cashier,66810.4,Customer15849
61848,8.43,7/7/2023,Sally,check,408812,cashier,68070.84,Customer15850
15241,9.09,7/7/2023,Brandon,check,459377,cashier,66810.4,Customer15851
41727,9,7/7/2023,Sally,check,312044,cashier,68070.84,Customer15852
22516,21.15,7/7/2023,Brandon,card,686880,cashier,66810.4,Customer15853
40962,20.67,7/7/2023,Suzy,check,408812,cashier,52967.96,Customer15854
46313,23.07,7/8/2023,Bob,cash,119224,cashier,61275.29,Customer15855
12920,19.24,7/8/2023,Brandon,cash,463225,cashier,66810.4,Customer15856
73610,9.47,7/8/2023,Sally,check,290198,cashier,68070.84,Customer15857
72900,11.4,7/8/2023,Bob,cash,223478,cashier,61275.29,Customer15858
35367,7.89,7/8/2023,Suzy,check,271074,cashier,52967.96,Customer15859
37169,11.69,7/8/2023,Sally,cash,611186,cashier,68070.84,Customer15860
56044,9.61,7/8/2023,Sally,check,871127,cashier,68070.84,Customer15861
63481,12.61,7/8/2023,Brandon,card,326475,cashier,66810.4,Customer15862
12800,11.64,7/8/2023,Suzy,card,747482,cashier,52967.96,Customer15863
88773,6.69,7/8/2023,Brandon,check,587051,cashier,66810.4,Customer15864
51090,15.89,7/8/2023,Bob,cash,983657,cashier,61275.29,Customer15865
15508,12.07,7/8/2023,Brandon,check,829679,cashier,66810.4,Customer15866
30409,8.03,7/8/2023,Suzy,cash,841353,cashier,52967.96,Customer15867
97793,13.08,7/8/2023,Brandon,card,463225,cashier,66810.4,Customer15868
38695,11.95,7/8/2023,Suzy,check,459203,cashier,52967.96,Customer15869
38546,11.47,7/8/2023,Sally,check,371347,cashier,68070.84,Customer15870
60455,14.94,7/8/2023,Brandon,cash,349150,cashier,66810.4,Customer15871
55607,20.23,7/8/2023,Suzy,card,485193,cashier,52967.96,Customer15872
75051,14.55,7/8/2023,Sally,card,912303,cashier,68070.84,Customer15873
12302,8.58,7/8/2023,Sally,card,371347,cashier,68070.84,Customer15874
12557,7.51,7/8/2023,Suzy,card,943974,cashier,52967.96,Customer15875
84676,9.93,7/8/2023,Suzy,cash,308707,cashier,52967.96,Customer15876
97641,7.89,7/8/2023,Brandon,check,297484,cashier,66810.4,Customer15877
69856,15.53,7/8/2023,Brandon,check,899988,cashier,66810.4,Customer15878
29303,12.28,7/8/2023,Sally,card,699939,cashier,68070.84,Customer15879
99734,18.3,7/8/2023,Suzy,check,969324,cashier,52967.96,Customer15880
60060,14.19,7/8/2023,Suzy,check,909249,cashier,52967.96,Customer15881
21663,10.34,7/8/2023,Bob,cash,436269,cashier,61275.29,Customer15882
73939,10.41,7/8/2023,Bob,check,304019,cashier,61275.29,Customer15883
51842,7.59,7/8/2023,Suzy,check,555717,cashier,52967.96,Customer15884
47876,11.52,7/8/2023,Sally,card,194632,cashier,68070.84,Customer15885
10082,5.61,7/8/2023,Brandon,card,805733,cashier,66810.4,Customer15886
50985,14.66,7/8/2023,Suzy,card,699426,cashier,52967.96,Customer15887
84154,20.49,7/8/2023,Suzy,check,912303,cashier,52967.96,Customer15888
14475,11.19,7/8/2023,Suzy,check,925147,cashier,52967.96,Customer15889
40437,8.81,7/8/2023,Suzy,card,779171,cashier,52967.96,Customer15890
70934,13.56,7/8/2023,Sally,card,770827,cashier,68070.84,Customer15891
70125,13.56,7/8/2023,Sally,card,147793,cashier,68070.84,Customer15892
46735,8.71,7/8/2023,Sally,check,695975,cashier,68070.84,Customer15893
20000,11.95,7/8/2023,Bob,card,349987,cashier,61275.29,Customer15894
95102,20.03,7/8/2023,Brandon,card,943402,cashier,66810.4,Customer15895
31120,8.14,7/8/2023,Brandon,card,943974,cashier,66810.4,Customer15896
94870,12.52,7/8/2023,Sally,cash,912303,cashier,68070.84,Customer15897
90982,17.12,7/8/2023,Sally,cash,837509,cashier,68070.84,Customer15898
91465,7.6,7/8/2023,Suzy,card,848683,cashier,52967.96,Customer15899
74335,11.67,7/8/2023,Suzy,cash,611186,cashier,52967.96,Customer15900
35689,10.3,7/8/2023,Suzy,cash,408812,cashier,52967.96,Customer15901
47319,14.32,7/8/2023,Bob,card,462071,cashier,61275.29,Customer15902
98779,14.05,7/8/2023,Brandon,cash,607890,cashier,66810.4,Customer15903
45243,11.79,7/8/2023,Brandon,cash,111719,cashier,66810.4,Customer15904
95300,10.19,7/8/2023,Suzy,cash,897713,cashier,52967.96,Customer15905
56212,11.16,7/8/2023,Sally,cash,587051,cashier,68070.84,Customer15906
54100,22.75,7/8/2023,Brandon,card,326475,cashier,66810.4,Customer15907
75971,14.79,7/8/2023,Brandon,cash,463225,cashier,66810.4,Customer15908
55333,8.34,7/8/2023,Suzy,card,760358,cashier,52967.96,Customer15909
93466,10.84,7/8/2023,Sally,cash,480947,cashier,68070.84,Customer15910
36453,16.98,7/8/2023,Suzy,card,775570,cashier,52967.96,Customer15911
60057,24.04,7/8/2023,Sally,check,943402,cashier,68070.84,Customer15912
33604,14.07,7/8/2023,Bob,check,837509,cashier,61275.29,Customer15913
21319,18.25,7/8/2023,Suzy,check,300173,cashier,52967.96,Customer15914
59695,8.34,7/8/2023,Brandon,check,286866,cashier,66810.4,Customer15915
32755,8.12,7/9/2023,Suzy,card,284714,cashier,52967.96,Customer15916
66952,9.74,7/9/2023,Suzy,cash,943974,cashier,52967.96,Customer15917
91238,12.49,7/9/2023,Sally,card,412345,cashier,68070.84,Customer15918
95074,12.16,7/9/2023,Sally,card,760358,cashier,68070.84,Customer15919
99024,16.83,7/9/2023,Bob,cash,181961,cashier,61275.29,Customer15920
53092,12.37,7/9/2023,Suzy,cash,899988,cashier,52967.96,Customer15921
56420,15.03,7/9/2023,Bob,cash,331497,cashier,61275.29,Customer15922
72060,8.05,7/9/2023,Brandon,check,371318,cashier,66810.4,Customer15923
44248,7.75,7/9/2023,Suzy,check,103687,cashier,52967.96,Customer15924
79505,14.07,7/9/2023,Sally,card,785552,cashier,68070.84,Customer15925
95087,20.17,7/9/2023,Suzy,cash,848683,cashier,52967.96,Customer15926
46387,12.25,7/9/2023,Brandon,cash,331497,cashier,66810.4,Customer15927
11677,17.55,7/9/2023,Brandon,card,297484,cashier,66810.4,Customer15928
73733,8.91,7/9/2023,Brandon,check,877397,cashier,66810.4,Customer15929
22146,12.69,7/9/2023,Sally,cash,261582,cashier,68070.84,Customer15930
70154,8.49,7/9/2023,Suzy,card,831917,cashier,52967.96,Customer15931
43813,15.38,7/9/2023,Suzy,check,204312,cashier,52967.96,Customer15932
40214,9.61,7/9/2023,Suzy,cash,936764,cashier,52967.96,Customer15933
25145,10.07,7/9/2023,Sally,cash,772568,cashier,68070.84,Customer15934
37996,13.25,7/9/2023,Brandon,card,223546,cashier,66810.4,Customer15935
15083,14.63,7/9/2023,Bob,card,625139,cashier,61275.29,Customer15936
55555,17.46,7/9/2023,Bob,cash,390409,cashier,61275.29,Customer15937
72102,9.37,7/9/2023,Brandon,card,422172,cashier,66810.4,Customer15938
46170,7.61,7/9/2023,Bob,check,804188,cashier,61275.29,Customer15939
90180,19.51,7/9/2023,Bob,check,785223,cashier,61275.29,Customer15940
81871,9.63,7/9/2023,Bob,check,369221,cashier,61275.29,Customer15941
51749,16.25,7/9/2023,Bob,card,702755,cashier,61275.29,Customer15942
73003,7.54,7/9/2023,Sally,card,512190,cashier,68070.84,Customer15943
54663,9.25,7/9/2023,Suzy,card,907017,cashier,52967.96,Customer15944
43120,17.17,7/9/2023,Bob,card,432692,cashier,61275.29,Customer15945
71705,12.96,7/9/2023,Bob,card,998853,cashier,61275.29,Customer15946
21722,17.41,7/9/2023,Sally,cash,257331,cashier,68070.84,Customer15947
85697,11.46,7/9/2023,Sally,card,463225,cashier,68070.84,Customer15948
40810,10.48,7/9/2023,Suzy,check,559138,cashier,52967.96,Customer15949
13573,18.88,7/9/2023,Bob,card,459377,cashier,61275.29,Customer15950
73231,12.01,7/9/2023,Brandon,check,215460,cashier,66810.4,Customer15951
55273,9.62,7/9/2023,Suzy,cash,187323,cashier,52967.96,Customer15952
17265,14.1,7/9/2023,Sally,check,257969,cashier,68070.84,Customer15953
36397,9.77,7/9/2023,Suzy,check,814936,cashier,52967.96,Customer15954
47310,6.39,7/9/2023,Brandon,card,333589,cashier,66810.4,Customer15955
10417,7.7,7/9/2023,Brandon,cash,485373,cashier,66810.4,Customer15956
15980,9.19,7/9/2023,Suzy,cash,299791,cashier,52967.96,Customer15957
10756,12.51,7/9/2023,Sally,cash,899988,cashier,68070.84,Customer15958
68034,11.75,7/9/2023,Brandon,cash,710888,cashier,66810.4,Customer15959
51271,19.49,7/9/2023,Bob,check,831917,cashier,61275.29,Customer15960
91787,18.24,7/9/2023,Suzy,check,699426,cashier,52967.96,Customer15961
86548,20.53,7/9/2023,Sally,card,500527,cashier,68070.84,Customer15962
41773,18.99,7/9/2023,Brandon,card,836925,cashier,66810.4,Customer15963
23064,16.71,7/9/2023,Suzy,cash,425505,cashier,52967.96,Customer15964
66854,12.81,7/9/2023,Brandon,check,775570,cashier,66810.4,Customer15965
10585,10.83,7/9/2023,Suzy,cash,208925,cashier,52967.96,Customer15966
60022,10.24,7/9/2023,Suzy,cash,270461,cashier,52967.96,Customer15967
32717,10.28,7/9/2023,Suzy,card,517435,cashier,52967.96,Customer15968
84644,12.55,7/9/2023,Sally,cash,229287,cashier,68070.84,Customer15969
86181,7.78,7/9/2023,Brandon,check,436269,cashier,66810.4,Customer15970
61352,8.07,7/9/2023,Suzy,card,500527,cashier,52967.96,Customer15971
85639,19.11,7/9/2023,Brandon,cash,468637,cashier,66810.4,Customer15972
24258,12.72,7/9/2023,Sally,check,679638,cashier,68070.84,Customer15973
47478,20.78,7/9/2023,Sally,cash,912806,cashier,68070.84,Customer15974
61614,10.03,7/9/2023,Brandon,check,899988,cashier,66810.4,Customer15975
87150,7.29,7/9/2023,Bob,card,164992,cashier,61275.29,Customer15976
58309,14.77,7/9/2023,Brandon,card,832321,cashier,66810.4,Customer15977
17340,22.68,7/9/2023,Brandon,cash,268610,cashier,66810.4,Customer15978
38847,12.18,7/9/2023,Suzy,card,403845,cashier,52967.96,Customer15979
42592,16.85,7/9/2023,Bob,cash,344412,cashier,61275.29,Customer15980
69926,21.86,7/9/2023,Brandon,cash,386006,cashier,66810.4,Customer15981
10029,11.22,7/9/2023,Sally,card,848683,cashier,68070.84,Customer15982
58733,6.81,7/9/2023,Suzy,card,411282,cashier,52967.96,Customer15983
68312,16.66,7/9/2023,Suzy,check,663715,cashier,52967.96,Customer15984
26562,7.87,7/9/2023,Brandon,cash,405247,cashier,66810.4,Customer15985
53337,11.11,7/9/2023,Sally,cash,166203,cashier,68070.84,Customer15986
75721,8.51,7/9/2023,Sally,check,564064,cashier,68070.84,Customer15987
51551,19.13,7/9/2023,Bob,card,346466,cashier,61275.29,Customer15988
27881,13.6,7/9/2023,Bob,card,610227,cashier,61275.29,Customer15989
67636,7.64,7/9/2023,Bob,cash,410639,cashier,61275.29,Customer15990
20447,11.54,7/9/2023,Sally,check,825364,cashier,68070.84,Customer15991
85862,10.54,7/9/2023,Bob,cash,868012,cashier,61275.29,Customer15992
64085,12.02,7/9/2023,Bob,card,194334,cashier,61275.29,Customer15993
75775,10.72,7/9/2023,Sally,cash,692381,cashier,68070.84,Customer15994
13006,7.35,7/9/2023,Brandon,cash,702755,cashier,66810.4,Customer15995
91351,9.85,7/9/2023,Bob,check,987101,cashier,61275.29,Customer15996
91238,16.71,7/9/2023,Bob,card,333589,cashier,61275.29,Customer15997
46210,17.18,7/9/2023,Sally,check,268610,cashier,68070.84,Customer15998
23134,18.69,7/9/2023,Brandon,cash,905533,cashier,66810.4,Customer15999
29508,17.58,7/9/2023,Brandon,check,304184,cashier,66810.4,Customer16000
71938,17.52,7/9/2023,Brandon,cash,332309,cashier,66810.4,Customer16001
49628,10.29,7/9/2023,Brandon,cash,591837,cashier,66810.4,Customer16002
82833,12.69,7/9/2023,Bob,cash,520660,cashier,61275.29,Customer16003
91627,8.92,7/9/2023,Bob,cash,826712,cashier,61275.29,Customer16004
32184,17.19,7/9/2023,Brandon,cash,837509,cashier,66810.4,Customer16005
19858,8.96,7/9/2023,Brandon,card,909249,cashier,66810.4,Customer16006
20645,18.66,7/9/2023,Suzy,check,117366,cashier,52967.96,Customer16007
62483,10.58,7/9/2023,Bob,card,975631,cashier,61275.29,Customer16008
84248,8.74,7/9/2023,Bob,check,268610,cashier,61275.29,Customer16009
88339,14.65,7/9/2023,Bob,check,695975,cashier,61275.29,Customer16010
40328,8.52,7/9/2023,Bob,cash,738981,cashier,61275.29,Customer16011
68575,7.95,7/9/2023,Suzy,check,826712,cashier,52967.96,Customer16012
82937,20.2,7/9/2023,Suzy,check,204312,cashier,52967.96,Customer16013
44957,17.94,7/9/2023,Suzy,cash,312044,cashier,52967.96,Customer16014
65104,9.48,7/9/2023,Suzy,cash,804188,cashier,52967.96,Customer16015
62597,15.47,7/9/2023,Bob,card,393946,cashier,61275.29,Customer16016
43908,11.74,7/9/2023,Brandon,check,738981,cashier,66810.4,Customer16017
77326,22.77,7/9/2023,Suzy,cash,788078,cashier,52967.96,Customer16018
94953,11.82,7/9/2023,Brandon,cash,261582,cashier,66810.4,Customer16019
79456,22.06,7/9/2023,Sally,card,425505,cashier,68070.84,Customer16020
31724,7.36,7/9/2023,Bob,cash,166203,cashier,61275.29,Customer16021
65780,8.02,7/9/2023,Bob,card,809424,cashier,61275.29,Customer16022
72756,14.44,7/9/2023,Bob,cash,836925,cashier,61275.29,Customer16023
76707,22.93,7/9/2023,Suzy,check,454797,cashier,52967.96,Customer16024
68131,17.74,7/9/2023,Suzy,check,663715,cashier,52967.96,Customer16025
66946,18.89,7/9/2023,Bob,check,841353,cashier,61275.29,Customer16026
18686,17.61,7/9/2023,Brandon,check,103655,cashier,66810.4,Customer16027
58580,16.77,7/9/2023,Brandon,cash,120282,cashier,66810.4,Customer16028
74880,8.41,7/9/2023,Bob,cash,223047,cashier,61275.29,Customer16029
57206,22.25,7/9/2023,Bob,cash,885042,cashier,61275.29,Customer16030
87951,15.77,7/9/2023,Brandon,card,474911,cashier,66810.4,Customer16031
69120,11.62,7/9/2023,Brandon,card,284714,cashier,66810.4,Customer16032
24815,13.8,7/9/2023,Brandon,cash,968570,cashier,66810.4,Customer16033
97528,10.58,7/9/2023,Suzy,check,346466,cashier,52967.96,Customer16034
84329,18.11,7/9/2023,Bob,cash,928737,cashier,61275.29,Customer16035
36684,10.01,7/9/2023,Bob,check,663715,cashier,61275.29,Customer16036
25780,12.08,7/9/2023,Brandon,card,532853,cashier,66810.4,Customer16037
70286,9.01,7/9/2023,Bob,check,809424,cashier,61275.29,Customer16038
85506,12.05,7/9/2023,Brandon,card,936867,cashier,66810.4,Customer16039
41480,11.75,7/9/2023,Brandon,check,837509,cashier,66810.4,Customer16040
73851,7.57,7/9/2023,Bob,cash,682342,cashier,61275.29,Customer16041
55570,18.18,7/9/2023,Bob,check,371347,cashier,61275.29,Customer16042
14498,18.29,7/9/2023,Brandon,check,332309,cashier,66810.4,Customer16043
26916,16.08,7/9/2023,Brandon,card,805733,cashier,66810.4,Customer16044
68731,14.73,7/9/2023,Bob,cash,832321,cashier,61275.29,Customer16045
55138,11.6,7/9/2023,Sally,check,728349,cashier,68070.84,Customer16046
20218,10.84,7/9/2023,Brandon,check,925147,cashier,66810.4,Customer16047
22015,13.1,7/9/2023,Suzy,check,738981,cashier,52967.96,Customer16048
